Station_Name Station_Id_d Lat Lon Year Mon Day Hour threehouragoPRS threehouragoPRS_Sea threehouragoTEM threehouragoDPT threehouragoRHU threehouragoVAP threehouragoWIN_D_Avg_2mi threehouragoWIN_S_Avg_2mi threehouragoWIN_D_Avg_10mi threehouragoWIN_S_Avg_10mi twohouragoPRS twohouragoPRS_Sea twohouragoTEM twohouragoDPT twohouragoRHU twohouragoVAP twohouragoWIN_D_Avg_2mi twohouragoWIN_S_Avg_2mi twohouragoWIN_D_Avg_10mi twohouragoWIN_S_Avg_10mi onehouragoPRS onehouragoPRS_Sea onehouragoTEM onehouragoDPT onehouragoRHU onehouragoVAP onehouragoWIN_D_Avg_2mi onehouragoWIN_S_Avg_2mi onehouragoWIN_D_Avg_10mi onehouragoWIN_S_Avg_10mi PRE_1h STN1 CAPE1 BCAPE1 CIN1 KI1 SI1 LI1 BLI1 MK1 DCI1 MDCI1 MDPI1 IC1 BIC1 IL1 ILC1 TT1 PW1 CCL1 TCON1 TC1 PC1 LFC1 PE1 ZHT1 FHT1 SWEAT1 WINDEX1 SRH1 EHI1 BRN1 SSI1 SWISS00_1 SWISS12_1 STN2 CAPE2 BCAPE2 CIN2 KI2 SI2 LI2 BLI2 MK2 DCI2 MDCI2 MDPI2 IC2 BIC2 IL2 ILC2 TT2 PW2 CCL2 TCON2 TC2 PC2 LFC2 PE2 ZHT2 FHT2 SWEAT2 WINDEX2 SRH2 EHI2 BRN2 SSI2 SWISS00_2 SWISS12_2 STN3 CAPE3 BCAPE3 CIN3 KI3 SI3 LI3 BLI3 MK3 DCI3 MDCI3 MDPI3 IC3 BIC3 IL3 ILC3 TT3 PW3 CCL3 TCON3 TC3 PC3 LFC3 PE3 ZHT3 FHT3 SWEAT3 WINDEX3 SRH3 EHI3 BRN3 SSI3 SWISS00_3 SWISS12_3 STN4 CAPE4 BCAPE4 CIN4 KI4 SI4 LI4 BLI4 MK4 DCI4 MDCI4 MDPI4 IC4 BIC4 IL4 ILC4 TT4 PW4 CCL4 TCON4 TC4 PC4 LFC4 PE4 ZHT4 FHT4 SWEAT4 WINDEX4 SRH4 EHI4 BRN4 SSI4 SWISS00_4 SWISS12_4 STN5 CAPE5 BCAPE5 CIN5 KI5 SI5 LI5 BLI5 MK5 DCI5 MDCI5 MDPI5 IC5 BIC5 IL5 ILC5 TT5 PW5 CCL5 TCON5 TC5 PC5 LFC5 PE5 ZHT5 FHT5 SWEAT5 WINDEX5 SRH5 EHI5 BRN5 SSI5 SWISS00_5 SWISS12_5
天津城市气候监测站 54517 39.0667 117.2 2016 8 7 6 1003.9 1004.3 28.6 25.6 84 32.9 189 0.6 210 0.4 1004.2 1004.6 28.0 24.6 82 31.0 107 1.0 102 1.1 1004.0 1004.4 27.5 23.9 81 29.7 173 2.4 179 2.3 39.2 53798 1272.806 1272.806 30.243 32 1.431 -1.822 -1.822 40 36.822 44.822 0.65 -5.106 -13.001 -3.579 -8.684 41 10.395 884.482 30.456 21.787 914.758 856.61 201.741 5038.234 9700 253.514 16.815 -18.095 413.591 179.498 46.54 4.463 5.051 54218 116.699 158.914 121.111 35 0.431 0.565 0.077 38 34.435 37.435 0.466 -0.125 -9.313 1.163 1.038 43 9.487 841.968 27.108 19.761 919.32 681.796 524.844 4666.205 10101.93 247.506 0 -75.428 0.994 3.616 28.381 3.151 3.477 54401 72.949 82.261 0 30 -0.547 -0.625 -0.727 32.5 36.625 39.125 0.34 -3.124 -6.807 -1.316 -4.44 46 8.3 707.33 37.378 18.288 880.131 920 451.762 4720.256 9980.751 125.911 6.054 -29.258 0.234 11.836 30.224 1.998 4.382 54511 1428.306 1428.306 42.843 24 0.838 -4.842 -4.842 34 38.842 48.842 0.965 1.618 -19.301 -11.746 -10.128 44 10.596 885.67 32.45 22.536 916.448 784.59 187.998 5064.707 10103.84 231.856 23.74 20.307 0.14 57.31 41.547 3.416 6.426 54727 588.301 588.301 98.411 33 0.971 -1.725 -1.725 40 37.725 44.725 0.363 1.719 -7.251 -4.578 -2.859 42 12.785 892.895 31.257 23.512 962.453 770.786 198.646 5256.388 10064.79 265.422 0 21.816 0.028 51.438 17.85 2.963 2.11
武清国家一般气象站 54523 39.3833 117.0167 2006 8 25 20 1007.6 1008.3 26.8 23.1 80 28.2 190 1.6 181 1.7 1007.3 1008.0 27.2 25.4 90 32.5 67 2.6 74 2.2 1006.9 1007.6 26.4 25.5 95 32.7 88 4.6 95 4.4 33.2 53798 1948.191 2000.654 335.715 24 -2.114 -8.291 -8.457 32.5 37.291 45.791 1.281 -7.896 -25.612 -18.954 -26.849 55 6.287 947.434 25.529 21.517 967.177 672.152 272.779 4329.157 8108.991 32.661 21.554 40.87 0.345 493.131 63.946 0.577 4.754 54218 257.31 257.31 0 32 -0.302 -0.665 -0.665 36.5 25.665 30.165 0.377 -7.168 -7.542 -1.36 -8.529 49 5.525 834.958 23.143 14.071 886.591 941 282.671 3710.537 8104.1 152.306 13.348 88.908 0.119 4.358 42.28 1.245 4.198 54401 0 1266.608 99999.9 31 -5.229 0.007 -5.29 31.5 28.993 29.493 0.667 -12.944 -13.334 0.633 -12.311 57 5.11 674.382 32.854 9.182 820.693 499.34 496.058 4150.688 8095.63 76.132 5.805 108.172 0 0 33.465 -3.71 0.538 54511 1586.077 2123.518 0 28 -5.172 -5.261 -6.802 34.5 35.261 41.761 1.066 -16.306 -21.311 -11.27 -27.576 56 7.187 874.348 29.35 19.284 957.721 499.34 251.287 4079.641 7937.91 297.752 15.866 128.1 0.821 25.249 69.996 -1.834 1.373 54727 595.496 595.496 543.55 28 1.244 -3.653 -3.653 37.5 26.653 36.153 0.661 -0.882 -13.214 -6.373 -7.255 49 4.21 744.804 37.023 15.121 881.641 653.691 316.134 3987.485 8407.504 129.347 11.908 81.355 0.176 297.748 52.083 3.664 5.616
武清国家一般气象站 54523 39.3833 117.0167 2007 7 7 21 997.5 998.1 31.4 20.4 52 23.9 219 2.1 212 2.5 998.4 999.0 30.6 21.1 57 25.0 236 1.1 241 1.5 1000.0 1000.6 29.2 22.7 68 27.6 288 2.6 272 1.6 26.3 53798 1147.510 1147.510 0.000 37.000 0.402 -2.651 -2.651 44.500 40.651 48.151 0.998 -11.863 -19.954 -4.483 -16.345 46.000 8.745 771.614 39.530 19.828 868.459 990.000 172.764 5118.900 10006.301 209.728 30.503 125.371 0.631 36.348 66.195 3.171 8.283 54218 98.600 636.509 264.433 35.000 -2.187 -0.004 -2.549 37.500 32.004 34.504 0.506 -8.604 -10.112 0.410 -8.194 50.000 7.133 774.460 29.217 14.832 870.015 658.648 476.705 3918.436 8836.843 158.169 14.944 10.994 0.005 49.300 -0.300 0.278 -0.048 54401 627.043 627.043 0.000 28.000 1.276 -1.998 -1.998 33.000 31.998 36.998 0.532 -2.736 -10.646 -3.843 -6.580 46.000 5.605 739.016 32.247 15.591 842.841 921.000 273.883 4391.580 8825.647 159.187 14.948 207.632 0.570 2.342 65.700 4.021 8.423 54511 1.696 163.750 581.819 33.000 1.761 2.113 -0.320 38.000 28.887 33.887 0.309 4.288 -6.175 4.878 9.165 45.000 9.059 766.033 37.541 18.288 953.794 570.830 541.813 4232.513 9456.059 184.927 0.000 126.326 0.001 0.031 38.565 6.580 6.137 54727 238.055 238.055 246.728 3.000 12.550 -0.889 -0.889 25.500 5.889 28.389 1.358 16.394 -27.154 -0.050 16.343 13.000 5.636 767.548 38.857 19.080 879.047 694.180 375.023 5264.152 10036.301 39.899 26.204 24.315 0.000 82.685 28.693 20.499 23.712
武清国家一般气象站 54523 39.3833 117.0167 2007 7 31 3 1002.3 1003.0 24.1 23.2 95 28.5 55 1.7 47 1.5 1002.3 1003.0 22.8 22.3 97 26.9 233 4.1 234 3.3 1001.8 1002.5 23.5 23.0 97 28.1 233 2.0 231 1.9 22.0 53798 1729.402 1729.402 2.898 36.000 0.520 -3.037 -3.037 43.500 40.037 47.537 0.743 -3.509 -14.867 -8.563 -12.072 43.000 12.088 957.747 27.719 24.509 966.402 950.031 150.515 5341.568 9980.458 267.338 0.000 108.045 0.964 15.147 85.014 2.591 6.930 54218 412.495 412.495 253.783 30.000 0.443 -1.047 -1.047 35.500 38.047 43.547 0.856 -14.224 -17.115 0.424 -13.800 45.000 7.130 712.177 37.470 15.166 787.777 589.958 237.149 5130.059 9798.668 207.068 22.566 45.692 0.144 33.256 24.065 2.655 4.908 54401 534.331 534.331 18.354 38.000 -0.548 -1.891 -1.891 42.000 37.891 41.891 0.368 -3.033 -7.360 -5.083 -8.116 44.000 10.097 870.305 25.266 20.520 898.170 825.679 195.255 5112.450 9930.453 244.096 0.000 152.689 0.345 20.912 55.584 1.270 4.623 54511 80.837 140.213 0.000 32.000 1.387 1.060 0.166 38.000 32.940 38.940 0.536 1.131 -10.716 2.863 3.994 42.000 10.952 856.968 32.906 21.517 973.004 1002.000 532.597 4487.991 10052.930 268.092 0.000 105.632 0.023 0.419 56.542 4.290 8.774 54727 2553.171 3097.037 97.251 26.000 0.775 -5.695 -6.425 36.000 40.695 50.695 1.708 -4.366 -34.158 -13.952 -18.317 45.000 9.042 841.975 35.417 22.292 895.202 807.520 140.194 5056.026 9967.051 243.050 32.602 80.652 0.877 507.305 78.384 3.246 8.971
武清国家一般气象站 54523 39.3833 117.0167 2007 8 13 18 999.5 1000.1 30.5 19.8 53 23.1 13 1.8 16 1.8 999.4 1000.0 30.8 20.7 55 24.4 34 1.3 15 1.5 999.5 1000.1 30.0 21.9 62 26.3 68 2.0 32 2.2 29.0 53798 494.008 494.008 411.161 21.000 1.835 -1.233 -1.233 29.000 29.233 37.233 0.580 -5.015 -11.593 -1.379 -6.395 46.000 5.343 773.880 35.227 16.110 880.996 626.572 302.155 4355.304 8569.054 172.674 21.542 3.047 0.005 8.375 42.162 7.077 9.663 54218 20.245 20.245 213.781 30.000 2.882 2.192 2.192 34.000 24.808 28.808 0.274 -0.485 -5.484 4.726 4.241 43.000 5.896 802.558 26.902 15.299 898.022 654.477 590.793 3934.748 8903.272 175.859 7.311 27.903 0.004 2.177 13.785 6.185 5.589 54401 0.000 0.000 99999.898 17.000 1.688 3.531 1.688 19.000 21.469 23.469 0.191 -3.818 -3.818 7.400 3.582 47.000 3.326 683.366 31.814 9.409 832.043 99999.898 99999.898 4220.011 8216.076 36.484 0.000 15.360 0.000 0.000 24.978 7.500 9.969 54511 564.695 625.831 0.000 28.000 3.149 -0.942 -1.165 36.500 27.942 36.442 1.233 -3.574 -24.654 -1.811 -5.386 43.000 6.054 841.805 31.926 19.045 940.957 998.000 313.174 4365.135 8688.891 169.773 19.448 -1.608 0.008 282.348 38.312 10.524 16.143 54727 7.472 55.262 202.765 29.000 5.031 3.040 2.062 36.000 24.960 31.960 0.670 -2.727 -13.407 7.907 5.180 38.000 7.132 845.101 29.911 18.050 931.400 690.674 668.404 4909.241 9111.310 193.469 0.000 3.117 0.000 0.226 4.451 12.310 7.202
武清国家一般气象站 54523 39.3833 117.0167 2008 6 23 19 998.3 999.0 24.9 19.7 73 23.0 97 5.9 97 6.8 998.6 999.3 24.0 19.1 74 22.1 96 6.8 96 6.0 998.9 999.6 23.5 19.0 76 22.0 95 5.0 97 5.1 42.6 53798 352.139 352.139 0 21 4.379 -0.786 -0.786 30 27.786 36.786 1.101 -1.912 -22.029 -1.085 -2.997 41 5.502 821.571 33.126 18.806 921.725 992 418.469 4493.705 9690.108 148.638 20.402 50.222 0.072 2.188 45.935 14.29 11.543 54218 327.037 327.037 0 31 2.43 -1.542 -1.542 37.5 24.542 31.042 0.205 3.968 -4.093 -3.209 0.759 45 6.251 862.111 21.679 15.065 882.006 936 479.276 3545.468 8855.732 193.843 16.185 148.179 0.303 1.63 52.708 9.674 6.204 54401 357.042 357.042 170.095 28 0.656 -1.456 -1.456 32.5 24.456 28.956 0.552 -2.052 -11.049 -2.96 -5.012 49 4.448 783.962 24.993 13.076 867.623 678.092 320.381 3612.097 7991.555 121.847 12.68 198.294 0.324 1.697 54.686 3.58 6.683 54511 242.04 242.04 0 29 2.261 -1.396 -1.396 37.5 25.396 33.896 0.849 -4.295 -16.971 -2.526 -6.821 46 5.571 812.676 32.178 16.819 925.122 996 480.329 3782.471 8775.772 148.775 17.079 91.732 0.103 2.351 50.589 6.26 8.892 54727 16.663 140.863 479.891 14 7.843 6.938 3.038 21 18.062 25.062 0.664 17.481 -13.276 17.568 35.048 35 6.597 721.569 35.861 11.458 838.805 670.492 639.549 3669.969 9744.604 119.773 20.667 -73.023 0 0.166 18.049 16.922 11.825
武清国家一般气象站 54523 39.3833 117.0167 2008 6 27 20 1002.9 1003.6 24.4 20.5 79 24.1 122 3.3 113 3.4 1002.4 1003.1 24.2 21.1 83 25.1 53 1.3 55 1.4 1003.0 1003.7 22.1 20.0 88 23.4 31 0.9 60 2.3 31.9 53798 421.111 668.163 0.000 31.000 -3.685 -2.918 -3.685 37.000 33.918 39.918 0.657 -12.094 -13.146 -5.826 -17.921 53.000 7.695 841.235 30.856 17.813 926.212 997.000 319.822 4384.355 8741.582 213.193 11.670 22.329 0.031 8.001 28.784 1.194 1.356 54218 1014.466 1014.466 15.030 37.000 -0.768 -3.295 -3.295 42.500 30.295 35.795 0.856 -8.977 -17.128 -7.687 -16.665 49.000 6.878 889.242 21.863 17.528 913.515 835.779 227.755 3890.596 8504.702 207.954 13.325 62.499 0.334 24.985 50.764 0.438 2.002 54401 897.930 897.930 120.154 32.000 -0.213 -2.317 -2.317 37.000 28.317 33.317 0.564 -5.308 -11.272 -4.908 -10.216 48.000 6.361 861.886 20.781 15.065 870.699 853.507 239.196 4061.319 8236.550 146.500 12.400 155.532 0.629 26.777 59.333 2.170 4.465 54511 107.939 414.800 209.856 33.000 -1.151 -1.039 -2.005 39.500 28.039 34.539 0.469 -7.557 -9.385 -2.653 -10.210 49.000 8.765 964.899 21.597 18.525 972.801 613.313 253.499 4096.257 8490.045 229.069 0.000 127.672 0.076 2.461 42.171 0.961 3.556 54727 86.038 86.038 524.650 5.000 9.617 -0.597 -0.597 21.500 8.597 25.097 0.259 17.467 -5.171 0.070 17.537 30.000 4.991 716.219 38.893 13.897 869.490 607.574 471.771 4120.719 8886.018 32.198 12.689 64.372 0.012 27.912 25.723 10.995 14.547
武清国家一般气象站 54523 39.3833 117.0167 2009 7 17 12 998.7 999.4 20.9 19.6 92 22.7 81 6.7 77 6.6 998.4 999.1 20.3 19.0 92 21.9 71 7.0 75 6.7 999.2 999.9 20.3 19.1 93 22.1 354 3.1 20 4.1 24.3 53798 2.886 745.233 0.000 40.000 -1.402 3.300 -1.448 42.500 37.700 40.200 1.175 -11.304 -23.501 9.900 -1.404 43.000 13.218 965.836 23.769 21.517 960.380 989.000 966.324 5606.152 10461.450 285.532 0.000 67.376 0.000 0.113 45.982 2.148 5.049 54218 16.310 246.709 0.000 32.000 4.269 1.060 -3.132 38.500 23.940 30.440 0.331 5.609 -6.628 3.561 9.170 41.000 7.486 730.362 32.512 13.141 834.070 939.000 901.977 4619.061 9861.677 209.837 13.500 42.334 0.003 3.000 30.155 6.651 7.589 54401 45.049 45.049 0.000 25.000 3.359 0.918 0.918 30.000 31.082 36.082 -0.079 7.074 1.578 3.431 10.505 38.000 9.324 875.060 22.411 18.050 867.295 99999.898 631.266 5198.114 10210.315 126.360 0.000 -1.908 0.000 0.909 12.449 11.026 5.799 54511 0.000 0.000 99999.898 33.000 3.379 8.122 1.797 36.000 24.878 27.878 0.192 2.454 -3.842 20.076 22.530 37.000 11.361 776.466 36.477 18.763 981.362 99999.898 99999.898 5409.621 10332.223 241.732 0.000 29.442 0.000 0.000 32.333 7.809 6.401 54727 1901.541 1901.541 39.252 34.000 -0.799 -3.446 -3.446 41.000 44.446 51.446 1.932 -21.344 -38.640 -9.766 -31.111 43.000 10.953 897.035 32.607 25.260 942.987 839.099 144.053 5697.926 10567.481 342.103 0.000 261.606 2.713 950.770 85.594 5.495 12.133
武清国家一般气象站 54523 39.3833 117.0167 2009 7 23 18 998.0 998.6 29.2 20.6 60 24.3 61 0.7 40 0.8 998.7 999.3 28.1 21.6 68 25.8 76 2.3 81 2.2 997.8 998.4 27.1 21.4 71 25.5 127 2.0 112 2.9 39.1 53798 721.012 1111.356 389.463 35.000 -3.882 -4.711 -5.734 40.000 43.711 48.711 1.267 -14.104 -25.333 -11.919 -26.023 53.000 8.945 781.060 39.773 22.272 946.531 664.598 364.955 4553.117 10006.301 217.203 22.726 18.915 0.087 10.230 47.373 1.510 1.414 54218 139.194 139.194 128.551 30.000 1.845 -0.940 -0.940 35.500 24.940 30.440 0.545 -3.846 -10.908 -2.201 -6.047 46.000 5.324 816.296 25.537 15.299 896.110 629.263 361.699 3989.917 8448.445 157.372 10.252 -41.378 0.001 1.295 41.611 7.224 6.143 54401 43.300 205.720 0.000 29.000 1.933 -0.160 -0.924 33.500 26.160 30.660 0.329 -1.314 -6.572 0.417 -0.897 46.000 5.220 698.089 33.075 12.382 829.070 920.000 331.456 4473.813 8481.223 163.319 7.978 126.752 0.029 0.301 43.521 4.124 8.455 54511 577.962 1131.296 282.405 25.000 0.114 -1.743 -3.508 31.500 32.743 39.243 1.097 -11.485 -21.931 -4.409 -15.895 47.000 7.378 844.146 32.498 20.520 966.140 632.208 280.321 4387.037 8802.277 213.123 0.000 75.578 0.109 4.976 63.562 3.448 8.949 54727 322.450 322.450 334.342 21.000 6.683 -2.739 -2.739 32.500 26.739 38.239 0.815 8.356 -16.296 -5.902 2.454 38.000 6.858 761.626 39.146 19.800 915.378 659.226 370.313 4477.423 10046.562 42.012 16.517 18.645 0.033 11.632 30.139 14.101 12.020
武清国家一般气象站 54523 39.3833 117.0167 2009 7 31 5 1006.8 1007.5 26.1 23.6 86 29.1 178 1.5 172 1.3 1006.4 1007.1 25.9 23.6 87 29.1 167 1.0 158 1.3 1006.3 1007.0 21.6 20.2 92 23.7 319 10.1 320 8.3 21.3 53798 885.104 885.104 22.137 32.000 2.496 -3.391 -3.391 42.500 32.391 42.891 1.197 -0.995 -23.943 -6.559 -7.553 43.000 8.341 863.892 31.039 19.080 887.055 829.721 287.130 4794.968 9506.507 204.943 24.682 -0.527 0.035 442.552 26.195 8.288 5.149 54218 12.578 12.578 299.519 23.000 3.843 -0.141 -0.141 30.000 25.141 32.141 0.168 4.733 -3.354 1.059 5.792 43.000 5.101 737.311 32.129 12.909 826.325 562.963 508.349 4328.040 8893.917 91.137 14.795 -17.379 0.034 0.576 21.449 6.649 8.199 54401 5.369 212.390 266.581 33.000 1.628 2.934 0.744 35.500 27.066 29.566 0.340 -0.875 -6.799 7.083 6.208 44.000 6.580 770.449 27.887 13.838 861.505 629.583 594.486 4100.515 8824.815 202.637 11.633 62.338 0.002 2.685 12.757 6.081 4.073 54511 1866.254 1938.698 24.745 26.000 -1.266 -6.123 -6.287 36.000 37.123 47.123 1.308 -7.635 -26.152 -13.468 -21.103 49.000 8.945 888.681 30.428 20.311 905.620 873.157 240.994 4184.037 9038.353 225.891 30.011 16.392 0.309 933.127 58.491 -0.388 1.183 54727 584.296 584.296 64.770 28.000 0.359 -1.732 -1.732 36.000 33.732 41.732 1.264 -10.206 -25.275 -3.033 -13.239 44.000 7.359 874.794 29.808 19.560 909.483 851.924 303.472 5084.155 9478.479 245.985 0.000 -5.683 0.209 292.148 -0.551 7.360 2.396
武清国家一般气象站 54523 39.3833 117.0167 2010 6 17 15 1000.8 1001.5 23.0 19.8 82 23.0 16 2.8 23 3.5 1001.2 1001.9 20.1 18.4 90 21.2 336 3.6 356 3.4 1000.3 1001.0 20.3 18.4 89 21.2 344 3.0 30 2.5 29.2 53798 6.059 1038.214 679.472 35.000 -2.264 1.813 -2.876 38.500 31.187 34.687 0.773 -12.739 -15.460 5.027 -7.712 51.000 7.645 714.558 38.882 14.131 880.507 561.041 545.367 4268.208 8589.656 198.582 12.310 10.101 0.000 2.465 37.690 3.213 2.702 54218 507.188 507.188 0.000 32.000 2.003 -1.890 -1.890 38.500 26.890 33.390 0.798 -5.869 -15.966 -4.019 -9.888 45.000 5.980 857.339 23.347 16.060 884.959 939.000 246.099 3953.850 8729.370 212.205 13.864 236.566 0.606 5.395 57.407 4.111 7.129 54401 208.725 424.463 98.118 23.000 -0.646 -0.662 -1.707 26.000 25.662 28.662 0.727 -6.098 -14.546 -2.178 -8.276 49.000 4.738 888.742 17.132 14.768 902.409 693.412 453.738 3506.826 8249.229 59.748 9.607 192.844 0.188 0.862 56.145 1.437 4.610 54511 117.423 493.329 418.930 42.000 -5.695 -3.055 -5.695 47.000 31.055 36.055 0.848 -16.969 -16.969 -5.846 -22.815 58.000 8.502 880.236 25.799 16.060 941.506 513.861 429.031 4206.870 8355.225 277.078 0.000 190.964 0.057 0.671 54.731 -3.008 -0.582 54727 8.799 1060.306 657.451 2.000 3.193 -0.136 -5.034 11.000 23.136 32.136 1.060 3.681 -21.197 1.656 5.337 45.000 4.269 711.557 36.871 10.996 814.757 503.176 463.276 4555.755 8837.218 118.529 14.650 -59.975 0.000 4.399 1.776 10.553 14.211
武清国家一般气象站 54523 39.3833 117.0167 2010 6 17 16 1001.2 1001.9 20.1 18.4 90 21.2 336 3.6 356 3.4 1000.3 1001.0 20.3 18.4 89 21.2 344 3.0 30 2.5 1001.3 1002.0 19.1 17.9 93 20.6 33 1.0 320 1.5 20.4 53798 6.059 1038.214 679.472 35.000 -2.264 1.813 -2.876 38.500 31.187 34.687 0.773 -12.739 -15.460 5.027 -7.712 51.000 7.645 714.558 38.882 14.131 880.507 561.041 545.367 4268.208 8589.656 198.582 12.310 10.101 0.000 2.465 37.690 3.213 2.702 54218 507.188 507.188 0.000 32.000 2.003 -1.890 -1.890 38.500 26.890 33.390 0.798 -5.869 -15.966 -4.019 -9.888 45.000 5.980 857.339 23.347 16.060 884.959 939.000 246.099 3953.850 8729.370 212.205 13.864 236.566 0.606 5.395 57.407 4.111 7.129 54401 208.725 424.463 98.118 23.000 -0.646 -0.662 -1.707 26.000 25.662 28.662 0.727 -6.098 -14.546 -2.178 -8.276 49.000 4.738 888.742 17.132 14.768 902.409 693.412 453.738 3506.826 8249.229 59.748 9.607 192.844 0.188 0.862 56.145 1.437 4.610 54511 117.423 493.329 418.930 42.000 -5.695 -3.055 -5.695 47.000 31.055 36.055 0.848 -16.969 -16.969 -5.846 -22.815 58.000 8.502 880.236 25.799 16.060 941.506 513.861 429.031 4206.870 8355.225 277.078 0.000 190.964 0.057 0.671 54.731 -3.008 -0.582 54727 8.799 1060.306 657.451 2.000 3.193 -0.136 -5.034 11.000 23.136 32.136 1.060 3.681 -21.197 1.656 5.337 45.000 4.269 711.557 36.871 10.996 814.757 503.176 463.276 4555.755 8837.218 118.529 14.650 -59.975 0.000 4.399 1.776 10.553 14.211
武清国家一般气象站 54523 39.3833 117.0167 2010 7 31 14 997.6 998.2 34.5 28.7 72 39.4 207 2.8 207 2.7 998.1 998.7 35.5 28.7 68 39.3 237 2.9 230 3.2 999.4 1000.0 28.3 25.3 84 32.3 47 5.4 38 5.8 22.3 53798 3591.669 3591.669 113.19 27 -2.026 -7.16 -7.16 35 50.16 58.16 1.702 -15.047 -34.047 -22.797 -37.844 47 11.275 861.836 37.853 27.252 947.003 811.638 123.799 5544.878 10568.31 270.579 31.687 -9.333 0.028 1133.608 92.424 1.913 4.415 54218 15.081 0 0 29 6.35 5.005 2.223 33.5 23.995 28.495 -0.26 14.264 5.208 12.688 26.952 33 9.925 939 19 19 939 939 841.725 5276.876 10508.66 223.36 0 6.119 0.095 0.296 46.05 10.452 10.242 54401 198.016 198.016 0 33 5.736 -0.035 -0.035 40 33.035 40.035 1.235 9.976 -24.693 2.508 12.484 35 9.384 826.268 27.192 18.329 826.675 916 354.254 5671.174 10576.51 293.725 0 -43.093 0 30.624 47.91 6.765 10.068 54511 3571.594 3571.594 8.445 34 -1.798 -5.584 -5.584 42 47.584 55.584 2.094 -26.989 -41.875 -18.034 -45.023 44 12.023 945.855 31.528 27.502 965.623 927.768 122.828 5731.524 10574.69 317.297 0 99.045 1.511 63.466 107.035 0.534 2.444 54727 3108.278 3108.278 29.807 25 -1.198 -5.153 -5.153 33 47.153 55.153 1.829 -23.091 -36.576 -15.281 -38.372 44 11.008 896.753 33.824 26.009 931.461 848.401 137.202 5570.465 10536.96 295.413 38.471 -40.58 0.079 233.836 78.996 2.029 2.015
武清国家一般气象站 54523 39.3833 117.0167 2011 7 21 16 1001.9 1002.5 29.2 22.2 66 26.7 229 1.3 231 1.3 1001.3 1001.9 29.7 22.2 64 26.7 153 1.4 143 1.4 1001.1 1001.7 28.4 21.7 67 25.9 98 3.0 105 3.2 22.0 53798 0.000 384.224 99999.898 29.000 2.971 3.320 -0.639 34.000 26.680 31.680 0.726 -2.840 -14.516 8.102 5.262 42.000 7.580 795.144 32.745 17.055 926.557 99999.898 99999.898 4210.442 9320.715 167.449 0.000 32.337 0.000 0.000 26.844 5.347 6.146 54218 378.987 378.987 0.000 32.000 0.828 -0.925 -0.925 37.000 30.925 35.925 0.756 -9.095 -15.113 -2.497 -11.593 44.000 7.346 889.076 22.796 18.525 912.608 940.000 245.303 4516.973 9037.596 168.291 0.000 10.605 0.055 103.692 19.270 4.798 3.181 54401 154.548 227.306 71.220 33.000 -0.650 -1.208 -1.527 36.500 30.208 33.708 0.450 -5.114 -9.009 -3.157 -8.271 47.000 6.705 872.279 20.599 16.530 891.123 802.288 465.916 4181.279 8941.701 126.942 0.000 13.530 0.010 77.274 17.748 0.043 1.783 54511 1340.376 1340.376 3.466 37.000 -1.172 -4.116 -4.116 45.000 34.116 42.116 0.866 -10.347 -17.323 -10.106 -20.453 48.000 9.437 961.846 24.744 21.517 970.090 950.881 231.494 4141.821 8940.601 201.794 18.193 5.694 0.036 670.188 23.784 0.921 0.319 54727 1218.574 1218.574 19.104 28.000 3.152 -3.278 -3.278 37.500 32.278 41.778 1.229 -2.601 -24.571 -8.649 -11.250 41.000 8.536 927.780 27.554 22.515 960.445 892.702 286.776 4415.868 9344.262 213.841 21.227 12.393 0.099 27.203 44.721 7.791 5.755
武清国家一般气象站 54523 39.3833 117.0167 2011 7 24 23 997.8 998.4 28.9 25.1 80 31.9 99 4.2 100 4.0 998.5 999.1 29.1 25.3 80 32.2 103 5.4 105 4.5 1000.2 1000.9 24.7 23.7 94 29.2 211 3.2 263 5.9 22.1 53798 0.000 0.000 99999.898 22.000 9.337 3.759 3.759 30.000 24.241 32.241 0.043 14.033 -0.868 10.251 24.283 30.000 8.165 981.000 22.000 22.000 981.000 99999.898 99999.898 5541.437 10320.905 221.778 0.000 -56.034 0.015 0.000 25.310 15.901 12.146 54218 846.700 846.700 142.731 36.000 -1.288 -1.880 -1.880 40.000 41.880 45.880 0.825 -14.727 -16.505 -3.474 -18.202 46.000 8.509 802.816 31.841 19.560 858.193 708.544 180.614 5165.760 9958.859 236.807 16.733 -2.706 0.074 388.227 44.995 -0.012 3.519 54401 228.581 228.581 58.217 36.000 -0.548 -0.919 -0.919 39.000 36.919 39.919 0.474 -4.488 -9.484 -2.392 -6.880 44.000 9.202 847.844 25.403 19.522 889.370 719.093 448.346 4813.408 9920.756 197.631 0.000 -5.991 0.098 4.515 13.579 3.775 1.009 54511 74.222 2670.174 0.000 35.000 1.017 2.119 -3.601 40.000 35.881 40.881 1.133 -0.313 -22.660 6.770 6.457 40.000 12.679 861.439 33.206 22.515 967.243 996.000 532.772 5172.434 10365.883 272.084 0.000 -28.803 0.003 5.843 50.759 3.736 6.883 54727 848.550 1730.123 138.842 36.000 -2.829 -3.193 -4.752 43.000 43.193 50.193 1.454 -16.628 -29.072 -5.733 -22.361 48.000 9.839 805.172 36.360 19.586 853.472 604.629 229.867 5212.025 9976.032 317.503 31.549 72.746 0.307 424.275 40.428 0.821 4.022
