Station_Name Station_Id_d Lat Lon Year Mon Day Hour threehouragoPRS threehouragoPRS_Sea threehouragoTEM threehouragoDPT threehouragoRHU threehouragoVAP threehouragoWIN_D_Avg_2mi threehouragoWIN_S_Avg_2mi threehouragoWIN_D_Avg_10mi threehouragoWIN_S_Avg_10mi twohouragoPRS twohouragoPRS_Sea twohouragoTEM twohouragoDPT twohouragoRHU twohouragoVAP twohouragoWIN_D_Avg_2mi twohouragoWIN_S_Avg_2mi twohouragoWIN_D_Avg_10mi twohouragoWIN_S_Avg_10mi onehouragoPRS onehouragoPRS_Sea onehouragoTEM onehouragoDPT onehouragoRHU onehouragoVAP onehouragoWIN_D_Avg_2mi onehouragoWIN_S_Avg_2mi onehouragoWIN_D_Avg_10mi onehouragoWIN_S_Avg_10mi PRE_1h STN1 CAPE1 BCAPE1 CIN1 KI1 SI1 LI1 BLI1 MK1 DCI1 MDCI1 MDPI1 IC1 BIC1 IL1 ILC1 TT1 PW1 CCL1 TCON1 TC1 PC1 LFC1 PE1 ZHT1 FHT1 SWEAT1 WINDEX1 SRH1 EHI1 BRN1 SSI1 SWISS00_1 SWISS12_1 STN2 CAPE2 BCAPE2 CIN2 KI2 SI2 LI2 BLI2 MK2 DCI2 MDCI2 MDPI2 IC2 BIC2 IL2 ILC2 TT2 PW2 CCL2 TCON2 TC2 PC2 LFC2 PE2 ZHT2 FHT2 SWEAT2 WINDEX2 SRH2 EHI2 BRN2 SSI2 SWISS00_2 SWISS12_2 STN3 CAPE3 BCAPE3 CIN3 KI3 SI3 LI3 BLI3 MK3 DCI3 MDCI3 MDPI3 IC3 BIC3 IL3 ILC3 TT3 PW3 CCL3 TCON3 TC3 PC3 LFC3 PE3 ZHT3 FHT3 SWEAT3 WINDEX3 SRH3 EHI3 BRN3 SSI3 SWISS00_3 SWISS12_3 STN4 CAPE4 BCAPE4 CIN4 KI4 SI4 LI4 BLI4 MK4 DCI4 MDCI4 MDPI4 IC4 BIC4 IL4 ILC4 TT4 PW4 CCL4 TCON4 TC4 PC4 LFC4 PE4 ZHT4 FHT4 SWEAT4 WINDEX4 SRH4 EHI4 BRN4 SSI4 SWISS00_4 SWISS12_4 STN5 CAPE5 BCAPE5 CIN5 KI5 SI5 LI5 BLI5 MK5 DCI5 MDCI5 MDPI5 IC5 BIC5 IL5 ILC5 TT5 PW5 CCL5 TCON5 TC5 PC5 LFC5 PE5 ZHT5 FHT5 SWEAT5 WINDEX5 SRH5 EHI5 BRN5 SSI5 SWISS00_5 SWISS12_5
塘沽国家基本气象站 54623 39.05 117.7167 2015 7 27 17 1003.7 1004.3 32.0 25.6 69 32.8 108 4.6 108 3.7 1003.1 1003.7 31.6 25.5 70 32.5 102 2.4 109 3.4 1002.7 1003.3 31.8 25.2 68 32.0 100 4.1 100 3.3 0.0 53798 950.364 2713.679 0.000 23.000 5.776 -1.990 -5.264 32.500 31.990 41.490 1.811 0.627 -36.212 -4.883 -4.255 38.000 8.413 782.223 39.213 22.272 941.746 984.000 231.139 4818.208 9567.876 135.664 0.000 -21.606 0.018 51.729 28.158 10.794 9.711 54218 41.783 47.251 0.000 26.000 4.282 1.725 1.621 31.000 24.275 29.275 0.705 -2.000 -14.104 4.499 2.500 42.000 4.013 750.070 30.066 13.606 853.461 933.000 618.082 3902.474 9121.742 194.910 14.378 106.428 0.019 0.307 41.644 10.989 9.816 54401 0.000 839.855 0.000 37.000 -2.569 2.315 -2.983 37.500 32.685 33.185 1.181 -19.660 -23.615 6.435 -13.226 49.000 7.176 686.249 34.300 12.151 816.962 920.000 920.000 4393.740 9250.401 202.128 14.931 119.320 0.000 0.000 35.092 1.101 1.134 54511 146.407 1922.225 319.625 36.000 -3.547 -0.290 -4.760 40.500 37.290 41.790 1.391 -24.404 -27.821 -0.115 -24.519 49.000 9.664 834.955 33.723 20.040 944.858 627.450 273.238 4529.132 9333.029 277.150 15.269 84.674 0.069 1.404 33.361 1.008 1.014 54727 1366.761 1366.761 112.714 21.000 5.544 -2.797 -2.797 32.000 32.797 43.797 1.327 -1.559 -26.531 -5.949 -7.508 38.000 8.029 840.019 34.642 21.544 908.935 765.165 226.576 5008.782 9475.251 161.617 28.878 -17.884 0.332 683.380 0.046 11.420 9.238
塘沽国家基本气象站 54623 39.05 117.7167 2015 8 11 15 1008.8 1009.4 30.6 20.5 55 24.2 81 2.3 104 2.4 1008.4 1009.0 31.7 17.6 43 20.1 90 3.3 96 2.6 1007.7 1008.3 31.5 18.5 46 21.3 107 2.7 105 2.8 0.0 53798 23.944 1786.376 224.884 19.000 5.835 1.518 -3.603 27.000 26.482 34.482 1.729 7.019 -34.574 4.408 11.427 38.000 7.278 823.426 32.867 19.045 932.472 742.440 670.605 4964.584 9305.779 137.847 0.000 -7.167 0.001 5.780 20.556 12.295 16.129 54218 0.000 61.237 99999.898 32.000 0.933 2.072 -0.051 35.000 23.928 26.928 0.739 -6.711 -14.778 4.540 -2.170 48.000 4.179 752.445 28.222 11.621 857.666 99999.898 99999.898 4544.788 9775.873 139.593 0.000 25.030 0.000 0.000 36.472 7.693 5.431 54401 0.000 214.670 99999.898 30.000 -1.266 1.703 -1.828 31.500 29.297 30.797 0.779 -14.012 -15.574 4.203 -9.809 49.000 4.051 735.898 29.798 12.614 845.962 99999.898 99999.898 4549.487 8994.363 103.770 0.000 -6.279 0.004 0.000 11.515 5.484 13.480 54511 660.595 1105.099 162.419 32.000 2.069 -2.528 -3.923 41.000 31.528 40.528 1.143 -6.681 -22.859 -5.236 -11.917 45.000 6.577 825.505 34.884 19.800 934.894 760.246 319.007 4539.535 9055.168 133.653 25.099 6.999 0.023 40.866 42.988 8.582 16.261 54727 1063.545 1063.545 38.645 22.000 6.604 -1.375 -1.375 32.500 29.375 39.875 1.139 3.249 -22.775 -3.154 0.095 36.000 6.777 923.600 28.222 22.272 952.274 908.375 263.430 5035.726 9450.855 169.337 0.000 -32.429 0.023 21.031 49.291 13.867 18.058
塘沽国家基本气象站 54623 39.05 117.7167 2015 8 18 11 1009.9 1010.6 28.5 21.8 67 26.1 172 0.9 181 1.5 1010.6 1011.3 28.4 21.7 67 25.9 221 1.6 229 1.5 1012.2 1012.9 28.3 21.3 66 25.4 285 3.1 279 2.9 0.6 53798 1955.259 1955.259 0.000 40.000 -3.050 -8.988 -8.988 48.000 40.988 48.988 1.604 -12.712 -32.082 -23.113 -35.825 54.000 8.504 989.000 24.000 24.000 989.000 989.000 214.797 4652.366 9755.643 160.799 0.000 8.573 0.116 301.512 54.297 4.241 1.045 54218 0.000 0.000 99999.898 7.000 5.697 0.623 0.623 14.500 16.377 23.877 0.526 3.346 -10.524 1.185 4.531 41.000 2.383 754.275 29.000 13.076 882.696 99999.898 99999.898 3984.374 8361.732 47.456 0.000 92.164 0.000 0.000 39.290 11.103 15.377 54401 269.589 1299.519 404.133 28.000 -6.172 -2.187 -6.172 29.000 32.187 33.187 1.053 -19.399 -21.059 -4.344 -23.743 58.000 3.801 737.423 29.652 13.076 871.391 616.436 350.591 3960.287 8153.903 56.101 10.785 118.433 0.114 0.968 51.921 0.506 1.424 54511 287.218 2897.268 0.000 29.000 -5.621 -0.736 -8.012 33.500 33.736 38.236 1.335 -16.092 -26.695 -0.385 -16.476 55.000 9.274 801.333 32.933 15.121 894.972 1007.000 373.564 3831.052 8643.256 302.643 22.415 9.613 0.005 8.207 11.809 0.582 -3.932 54727 588.979 603.181 142.519 23.000 3.414 -4.583 -4.653 34.000 28.583 39.583 1.129 2.161 -22.585 -10.242 -8.081 44.000 5.811 864.178 31.016 20.040 940.143 726.400 375.939 4573.414 9975.771 117.880 22.974 -7.566 0.311 294.490 12.021 9.554 8.127
塘沽国家基本气象站 54623 39.05 117.7167 2015 8 28 13 1008.2 1008.9 28.7 18.8 55 21.6 293 3.0 287 3.1 1007.9 1008.6 29.5 18.9 53 21.8 301 3.1 298 2.8 1007.2 1007.9 29.8 17.9 49 20.6 280 3.0 277 2.6 0.0 53798 781.212 1294.021 303.592 33.000 -0.067 -2.924 -4.389 40.000 28.924 35.924 1.011 -7.432 -20.211 -6.634 -14.067 50.000 6.334 827.868 31.364 18.525 959.209 701.590 272.457 3814.797 8217.757 146.886 11.142 -15.017 0.000 390.606 29.886 1.365 2.167 54218 0.000 86.682 99999.898 25.000 2.299 2.894 0.792 28.500 18.106 21.606 0.418 2.956 -8.356 5.645 8.601 47.000 4.169 755.201 25.610 9.636 854.550 99999.898 99999.898 3440.884 8730.607 105.573 8.861 13.174 0.000 0.000 36.365 3.876 6.816 54401 0.000 61.461 99999.898 31.000 2.422 1.826 -0.442 34.500 19.174 22.674 0.525 -1.556 -10.490 3.331 1.775 47.000 4.107 746.032 26.660 11.086 870.195 99999.898 99999.898 3672.121 8179.594 341.880 0.000 -3.913 0.075 0.000 28.857 4.384 5.178 54511 295.888 295.888 305.524 31.000 0.996 -1.313 -1.313 39.500 24.313 32.813 0.497 -4.132 -9.941 -1.604 -5.735 49.000 5.860 793.646 32.403 14.131 892.946 701.796 311.089 3630.942 8099.816 134.087 18.408 2.298 0.002 147.944 17.571 2.602 3.338 54727 318.390 492.486 285.360 19.000 6.963 -1.384 -1.933 31.000 16.384 28.384 0.493 9.146 -9.860 -3.034 6.112 39.000 4.719 840.192 29.738 17.291 951.781 694.458 293.469 3793.591 8345.510 66.028 0.000 -16.107 0.064 8.558 31.700 9.661 11.843
塘沽国家基本气象站 54623 39.05 117.7167 2015 8 28 16 1006.7 1007.4 29.8 17.6 48 20.1 211 1.4 274 2.0 1006.3 1007.0 25.2 15.2 54 17.3 186 3.5 179 3.5 1006.1 1006.8 25.1 16.8 60 19.1 148 1.8 175 2.6 0.0 53798 781.212 1294.021 303.592 33.000 -0.067 -2.924 -4.389 40.000 28.924 35.924 1.011 -7.432 -20.211 -6.634 -14.067 50.000 6.334 827.868 31.364 18.525 959.209 701.590 272.457 3814.797 8217.757 146.886 11.142 -15.017 0.000 390.606 29.886 1.365 2.167 54218 0.000 86.682 99999.898 25.000 2.299 2.894 0.792 28.500 18.106 21.606 0.418 2.956 -8.356 5.645 8.601 47.000 4.169 755.201 25.610 9.636 854.550 99999.898 99999.898 3440.884 8730.607 105.573 8.861 13.174 0.000 0.000 36.365 3.876 6.816 54401 0.000 61.461 99999.898 31.000 2.422 1.826 -0.442 34.500 19.174 22.674 0.525 -1.556 -10.490 3.331 1.775 47.000 4.107 746.032 26.660 11.086 870.195 99999.898 99999.898 3672.121 8179.594 341.880 0.000 -3.913 0.075 0.000 28.857 4.384 5.178 54511 295.888 295.888 305.524 31.000 0.996 -1.313 -1.313 39.500 24.313 32.813 0.497 -4.132 -9.941 -1.604 -5.735 49.000 5.860 793.646 32.403 14.131 892.946 701.796 311.089 3630.942 8099.816 134.087 18.408 2.298 0.002 147.944 17.571 2.602 3.338 54727 318.390 492.486 285.360 19.000 6.963 -1.384 -1.933 31.000 16.384 28.384 0.493 9.146 -9.860 -3.034 6.112 39.000 4.719 840.192 29.738 17.291 951.781 694.458 293.469 3793.591 8345.510 66.028 0.000 -16.107 0.064 8.558 31.700 9.661 11.843
塘沽国家基本气象站 54623 39.05 117.7167 2015 8 29 15 1009.5 1010.2 27.5 16.8 52 19.1 113 4.0 95 3.5 1009.2 1009.9 26.9 18.5 60 21.3 107 2.9 93 3.1 1008.6 1009.3 27.3 18.3 58 21.0 133 3.0 121 2.7 0.0 53798 29.440 896.500 468.192 33.000 0.497 0.848 -3.326 38.500 24.152 29.652 0.703 -5.798 -14.052 1.694 -4.103 49.000 6.442 795.739 31.055 15.065 931.007 618.380 537.410 3770.358 8503.791 158.890 0.000 -46.364 0.000 0.911 17.866 2.229 2.439 54218 50.444 51.769 71.525 32.000 1.764 1.796 1.764 36.000 20.204 24.204 0.522 -1.093 -10.431 2.960 1.867 46.000 5.289 877.062 18.567 13.538 909.371 722.166 615.212 3393.920 8424.948 142.219 9.166 -1.105 0.000 3.369 25.860 2.523 5.151 54401 0.000 189.844 99999.898 30.000 1.072 3.438 -0.538 31.500 20.562 22.062 0.666 -5.350 -13.319 6.229 0.879 48.000 4.274 735.724 27.636 11.314 883.292 99999.898 99999.898 3688.019 8479.181 132.099 0.000 -1.549 0.030 0.000 23.021 3.928 4.059 54511 306.177 975.011 0.000 35.000 -2.423 -1.721 -4.256 41.500 28.721 35.221 0.845 -8.434 -16.894 -2.856 -11.290 53.000 6.571 820.653 31.155 15.591 920.628 1006.000 433.121 3563.315 8354.038 183.601 17.799 -2.721 0.010 12.071 24.001 -0.334 0.001 54727 362.802 681.204 133.094 35.000 -0.768 -0.927 -1.975 41.500 27.927 34.427 0.954 -9.892 -19.077 -1.817 -11.709 49.000 7.069 869.467 27.337 17.055 937.868 770.030 335.746 3537.104 8416.823 200.861 15.872 -4.521 0.006 181.401 -14.433 1.207 -0.156
蓟县国家一般气象站 54428 40.0333 117.4 2006 6 24 20 1000.2 1002.1 31.7 18.7 46 21.5 147 1.3 134 1.2 1000.1 1002.0 31.8 17.7 43 20.2 31 0.8 99 0.9 1001.6 1003.5 24.6 19.0 71 22.0 203 5.8 198 6.1 21.1 53798 1315.289 1315.289 318.017 19.000 3.259 -5.107 -5.107 30.000 28.107 39.107 0.944 0.946 -18.888 -11.570 -10.624 45.000 4.849 810.956 35.531 20.280 953.992 712.118 297.571 4160.060 8453.186 95.518 15.213 25.302 0.211 45.373 30.143 7.617 8.433 54218 73.369 73.369 184.600 34.000 1.497 0.396 0.396 39.000 24.604 29.604 0.009 2.010 -0.187 1.506 3.516 47.000 6.225 779.184 27.190 12.382 850.698 708.487 535.805 3674.128 8285.743 299.784 15.409 73.824 0.036 17.994 3.631 4.953 2.449 54401 211.485 211.485 0.000 30.000 1.844 -1.165 -1.165 35.500 24.165 29.665 0.343 1.933 -6.856 -1.932 0.000 47.000 5.295 758.149 27.887 12.614 847.791 927.000 303.934 3886.845 8312.545 159.668 13.479 95.260 0.073 4.965 41.481 4.185 5.793 54511 238.647 1726.798 264.157 30.000 0.688 -0.980 -5.310 38.000 25.980 33.980 0.958 0.019 -19.152 -0.726 -0.707 49.000 7.112 775.843 33.847 13.897 878.246 663.515 318.615 3876.799 8298.356 149.005 21.306 170.391 0.147 43.528 55.523 2.468 6.603 54727 566.708 622.102 169.672 -1.000 12.033 -2.182 -2.365 16.500 11.182 28.682 1.025 13.802 -20.498 -4.677 9.126 27.000 4.799 839.212 31.795 19.045 937.186 718.998 313.998 4058.941 8833.119 25.472 18.627 10.890 0.032 12.545 38.474 19.623 20.160
蓟县国家一般气象站 54428 40.0333 117.4 2006 8 10 4 1005.0 1006.9 27.1 24.7 87 31.2 97 0.8 102 0.8 1004.6 1006.5 26.8 24.8 89 31.4 114 1.4 93 1.5 1004.5 1006.4 25.9 24.9 94 31.4 350 1.2 332 1.0 21.5 53798 1489.533 1489.533 67.424 28.000 1.520 -2.436 -2.436 37.000 39.436 48.436 0.936 -4.674 -18.719 -4.573 -9.247 41.000 10.700 860.680 34.295 22.292 899.718 746.688 161.664 5526.293 9914.570 261.813 25.221 10.523 0.055 89.988 17.520 4.297 4.353 54218 1080.062 1230.207 245.185 37.000 -1.636 -2.740 -3.121 41.500 37.740 42.240 0.742 -10.324 -14.838 -5.675 -16.000 49.000 7.510 757.478 34.099 17.575 861.503 692.194 256.290 4497.706 8928.338 234.821 21.575 41.681 0.224 540.031 49.644 1.232 1.708 54401 1650.099 1650.099 34.322 35.000 0.971 -2.143 -2.143 40.500 38.143 43.643 0.899 -9.899 -17.981 -4.639 -14.538 42.000 8.532 838.335 27.863 19.800 859.619 737.282 198.468 4986.910 9481.137 223.809 25.366 88.930 0.630 228.189 67.762 5.209 4.562 54511 2210.927 2241.122 29.629 32.000 1.915 -3.113 -3.166 41.000 38.113 47.113 1.464 -13.303 -29.278 -8.308 -21.611 41.000 10.872 916.933 31.112 24.264 958.209 855.828 197.226 4969.331 9500.340 256.849 22.413 85.596 0.953 490.996 73.611 5.238 4.865 54727 5.643 503.758 467.305 29.000 2.838 0.387 -1.118 37.000 33.613 41.613 1.183 3.906 -23.667 3.539 7.445 40.000 9.991 799.485 36.197 19.080 883.496 468.750 230.289 5448.565 9878.276 247.092 0.000 28.849 0.001 0.175 19.237 6.525 6.621
蓟县国家一般气象站 54428 40.0333 117.4 2007 6 30 17 1000.9 1002.8 23.8 21.5 87 25.6 243 0.9 282 0.9 1000.6 1002.6 23.3 21.7 91 26.0 355 1.4 342 1.6 1000.4 1002.4 22.5 21.5 94 25.6 323 2.0 325 1.6 29.9 53798 240.732 926.506 55.619 38.000 -1.140 -1.312 -3.457 44.000 32.312 38.312 0.676 -7.398 -13.524 -3.751 -11.149 47.000 10.540 919.169 26.442 20.760 979.460 793.829 420.598 4228.417 9093.931 248.864 0.000 157.508 0.090 2.193 46.801 0.368 2.759 54218 180.416 273.718 178.371 34.000 -1.504 -2.180 -2.784 38.000 31.180 35.180 0.776 -5.738 -15.525 -4.868 -10.605 51.000 6.790 805.769 27.755 16.295 900.988 666.451 435.403 4067.354 9027.354 152.800 12.681 -1.678 0.001 11.386 12.235 2.963 1.762 54401 0.000 28.574 99999.898 33.000 0.577 1.640 0.082 36.000 25.360 28.360 0.337 -3.871 -6.732 4.072 0.201 47.000 5.951 730.179 29.306 11.391 833.366 99999.898 99999.898 4020.892 8924.797 150.379 11.503 1.616 0.074 0.000 15.703 4.798 3.304 54511 824.683 850.174 3.672 34.000 1.350 -1.525 -1.584 42.000 30.525 38.525 0.624 -5.547 -12.481 -4.323 -9.870 43.000 9.506 972.053 24.025 21.759 986.391 951.312 255.606 4155.297 9194.396 215.351 15.246 -2.782 0.033 79.562 2.525 3.416 2.321 54727 304.058 304.058 49.072 34.000 0.359 -1.177 -1.177 40.500 33.177 39.677 0.538 -0.732 -10.759 -3.483 -4.214 44.000 10.698 913.073 27.573 21.759 975.552 817.932 467.030 4405.440 9921.907 264.309 0.000 134.298 0.093 6.111 50.289 1.408 4.778
蓟县国家一般气象站 54428 40.0333 117.4 2007 7 31 1 1002.2 1004.1 27.1 22.7 77 27.6 57 1.0 52 1.3 1001.6 1003.5 27.0 23.7 82 29.2 74 1.6 69 1.5 1001.4 1003.3 25.6 24.0 91 29.9 7 0.8 12 0.9 24.3 53798 1729.402 1729.402 2.898 36.000 0.520 -3.037 -3.037 43.500 40.037 47.537 0.743 -3.509 -14.867 -8.563 -12.072 43.000 12.088 957.747 27.719 24.509 966.402 950.031 150.515 5341.568 9980.458 267.338 0.000 108.045 0.964 15.147 85.014 2.591 6.930 54218 412.495 412.495 253.783 30.000 0.443 -1.047 -1.047 35.500 38.047 43.547 0.856 -14.224 -17.115 0.424 -13.800 45.000 7.130 712.177 37.470 15.166 787.777 589.958 237.149 5130.059 9798.668 207.068 22.566 45.692 0.144 33.256 24.065 2.655 4.908 54401 534.331 534.331 18.354 38.000 -0.548 -1.891 -1.891 42.000 37.891 41.891 0.368 -3.033 -7.360 -5.083 -8.116 44.000 10.097 870.305 25.266 20.520 898.170 825.679 195.255 5112.450 9930.453 244.096 0.000 152.689 0.345 20.912 55.584 1.270 4.623 54511 80.837 140.213 0.000 32.000 1.387 1.060 0.166 38.000 32.940 38.940 0.536 1.131 -10.716 2.863 3.994 42.000 10.952 856.968 32.906 21.517 973.004 1002.000 532.597 4487.991 10052.930 268.092 0.000 105.632 0.023 0.419 56.542 4.290 8.774 54727 2553.171 3097.037 97.251 26.000 0.775 -5.695 -6.425 36.000 40.695 50.695 1.708 -4.366 -34.158 -13.952 -18.317 45.000 9.042 841.975 35.417 22.292 895.202 807.520 140.194 5056.026 9967.051 243.050 32.602 80.652 0.877 507.305 78.384 3.246 8.971
蓟县国家一般气象站 54428 40.0333 117.4 2007 8 7 18 998.6 1000.5 25.0 22.7 87 27.6 53 2.3 61 2.2 998.8 1000.8 22.8 21.4 92 25.5 83 2.5 79 2.7 999.6 1001.6 22.9 21.9 94 26.2 296 1.7 305 1.5 31.6 53798 681.031 681.031 2.103 37.000 0.867 -1.549 -1.549 44.500 33.549 41.049 0.423 1.356 -8.451 -4.486 -3.130 42.000 12.432 970.721 24.691 22.757 979.527 958.748 230.564 4567.291 9629.999 268.833 0.000 57.011 0.134 340.516 40.241 7.505 3.265 54218 101.704 101.704 208.393 27.000 3.031 1.237 1.237 32.000 26.763 31.763 0.425 -0.068 -8.492 3.175 3.107 42.000 6.268 775.282 30.374 16.060 886.844 648.032 523.217 4181.796 9189.108 149.748 11.324 -18.256 0.367 3.107 39.311 5.368 8.140 54401 70.977 70.977 80.694 34.000 -0.172 -0.837 -0.837 38.000 30.837 34.837 0.241 -3.963 -4.818 -1.684 -5.647 46.000 7.474 837.752 23.746 16.060 870.822 638.552 447.045 4457.958 9351.569 170.464 10.272 81.460 0.029 12.419 41.087 2.351 3.916 54511 378.636 401.789 3.672 31.000 4.437 -1.525 -1.584 40.500 27.525 37.025 0.744 6.793 -14.877 -4.323 2.470 40.000 9.481 972.053 24.025 21.759 986.391 951.312 311.555 4467.199 9297.013 167.110 0.000 37.187 0.045 38.018 35.597 6.212 7.106 54727 309.765 590.386 33.371 39.000 -1.091 -1.779 -2.456 45.000 36.779 42.779 0.490 -6.111 -9.807 -5.112 -11.223 45.000 12.108 923.110 27.826 22.757 975.585 831.269 270.917 4848.987 9790.916 284.751 0.000 51.499 0.056 4.223 41.898 3.794 1.271
蓟县国家一般气象站 54428 40.0333 117.4 2008 6 25 22 1000.7 1002.6 25.8 22.9 84 27.9 118 1.1 114 1.1 1002.1 1004.0 25.8 22.5 82 27.2 123 1.7 109 1.8 1003.1 1005.1 22.6 21.6 94 25.8 109 2.2 113 2.4 28.8 53798 22.006 90.927 951.520 27.000 -0.114 -0.658 -1.491 33.000 29.658 35.658 0.258 -1.556 -5.156 -0.057 -1.613 51.000 5.803 707.730 39.672 13.897 868.615 552.255 486.985 4300.109 8665.842 80.663 10.858 12.898 0.000 0.386 23.603 4.098 3.922 54218 1206.745 1206.745 0.000 37.000 -2.313 -4.333 -4.333 42.500 32.333 37.833 0.643 -8.847 -12.856 -8.926 -17.773 52.000 6.447 842.185 24.499 15.825 872.954 940.000 238.329 3838.333 8388.240 205.658 19.067 2.246 0.003 343.762 56.621 -1.053 1.504 54401 2958.093 2958.093 95.896 39.000 -3.749 -7.383 -7.383 44.000 41.383 46.383 1.230 -9.334 -24.609 -17.625 -26.959 54.000 6.708 801.229 29.823 19.045 870.244 757.878 203.644 4018.914 8590.931 302.661 25.573 90.631 1.449 87.316 99.616 -2.298 0.914 54511 1739.638 1739.638 127.912 34.000 -5.641 -6.466 -6.466 41.000 38.466 45.466 0.923 -15.216 -18.454 -14.145 -29.361 56.000 8.516 920.725 26.754 20.040 942.029 815.527 210.022 4178.156 8461.223 253.029 21.018 115.225 0.750 869.819 68.677 -1.314 -0.725 54727 1166.043 1166.043 174.125 32.000 -2.724 -5.175 -5.175 40.500 35.175 43.675 0.762 -11.087 -15.237 -8.791 -19.878 54.000 6.720 778.366 33.769 13.946 819.159 675.622 298.618 4200.062 8351.157 287.808 23.524 62.771 0.465 213.791 56.352 -0.293 3.685
蓟县国家一般气象站 54428 40.0333 117.4 2008 7 11 22 999.8 1001.7 28.4 23.3 74 28.6 219 1.0 214 1.0 1000.0 1001.9 27.2 24.1 83 29.9 163 3.3 172 3.1 1001.3 1003.2 25.5 22.8 85 27.7 286 4.4 274 3.8 30.3 53798 225.110 712.592 0.000 41.000 -2.102 -1.153 -2.671 46.000 37.153 42.153 0.643 -6.444 -12.867 -3.869 -10.313 46.000 12.990 993.000 23.000 23.000 993.000 993.000 477.518 4733.814 9784.570 283.971 0.000 -7.999 0.000 42.688 44.340 -0.420 1.316 54218 324.554 324.554 52.197 34.000 3.628 -0.597 -0.597 40.000 30.597 36.597 0.153 7.990 -3.053 -1.591 6.398 40.000 8.788 856.098 26.408 19.522 910.730 791.037 305.682 4725.857 9392.220 251.716 0.000 -62.550 0.076 18.907 30.385 5.976 6.042 54401 76.569 76.569 0.000 20.000 4.933 2.330 2.330 26.000 23.670 29.670 0.260 3.235 -5.207 7.475 10.709 40.000 4.620 699.392 31.311 8.800 751.857 925.000 810.009 4660.744 9338.946 91.625 17.891 3.245 0.007 3.417 26.555 11.931 10.683 54511 1595.188 1852.640 13.477 38.000 0.321 -4.474 -4.970 47.500 37.474 46.974 1.283 -1.206 -25.661 -10.347 -11.554 45.000 11.375 908.125 29.662 21.544 914.432 900.103 211.586 4419.215 9609.996 219.543 31.481 43.068 0.523 797.594 45.938 3.087 2.552 54727 985.669 1026.539 63.174 37.000 0.004 -1.659 -1.734 44.000 38.659 45.659 1.244 -16.825 -24.871 -3.104 -19.929 43.000 10.360 881.739 30.938 21.787 917.547 800.347 191.464 5266.166 9913.452 262.906 0.000 9.452 0.029 69.528 45.510 1.502 2.804
蓟县国家一般气象站 54428 40.0333 117.4 2008 8 11 8 1004.1 1006.0 25.3 23.0 87 28.0 73 1.4 73 1.6 1004.3 1006.2 25.3 23.2 88 28.4 84 1.6 82 1.7 1005.1 1007.1 24.2 23.0 93 28.1 55 3.1 59 3.0 21.0 53798 337.451 1808.811 118.089 34 -1.547 -1.491 -4.371 39.5 37.491 42.991 0.748 -6.971 -14.969 -4.33 -11.301 46 11.835 960.599 25.499 22.757 980.513 723.45 265.016 4999.371 9670 265.065 0 36.993 0.047 6.6 37.544 0.535 1.428 54218 15.763 1.169 0 31 3.849 4.088 2.046 35 22.912 26.912 -0.031 6.919 0.622 8.808 15.727 39 8.399 877.14 29.668 16.765 931.045 945 872.815 4423.951 9650 182.022 0 4.472 0.002 0.232 46.567 6.024 8.449 54401 5.209 0.559 8.382 29 6.354 4.944 2.891 33.5 20.056 24.556 0.489 -0.171 -9.775 11.4 11.229 35 6.702 885.363 19.221 15.533 899.796 863.281 837.494 5014.467 9620 164.244 0 -2.288 0.062 0.165 37.218 11.057 9.879 54511 153.932 429.951 112.924 39 -1.091 0.002 -1.412 44.5 34.998 40.498 0.544 -4.772 -10.878 -0.011 -4.783 45 12.012 876.62 31.216 21.517 972.032 766.424 519.949 4625.893 9650 260.172 0 25.651 0.013 15.651 41.089 1.997 2.595 54727 502.127 502.127 91.743 37 1.838 -1.204 -1.204 45.5 35.204 43.704 1.215 -12.004 -24.299 -0.563 -12.567 42 8.194 825.488 33.644 18.839 868.198 791.925 252.259 5142.975 9825.099 249.616 28.993 -3.956 0.023 251.063 27.945 5.352 11.134
